Content ID,Reaction Type,Content.Type,Content.Category,ReactionTypes.Score
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,GIF,Fitness,70
f332d362-dc48-46c2-a64b-641157c0987e,adore,GIF,Soccer,72
f332d362-dc48-46c2-a64b-641157c0987e,interested,GIF,Soccer,30
f332d362-dc48-46c2-a64b-641157c0987e,want,GIF,Soccer,70
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,GIF,Soccer,20
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,GIF,Soccer,20
f332d362-dc48-46c2-a64b-641157c0987e,disgust,GIF,Soccer,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,video,public speaking,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,video,public speaking,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,video,public speaking,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,video,public speaking,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,video,public speaking,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,video,public speaking,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,video,public speaking,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,video,public speaking,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,like,video,public speaking,50
a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,video,public speaking,20
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,video,public speaking,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,video,public speaking,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,video,public speaking,60
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,video,public speaking,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,video,public speaking,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,video,public speaking,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,video,public speaking,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,video,public speaking,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,video,public speaking,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,video,public speaking,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,video,public speaking,35
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,video,public speaking,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,video,public speaking,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,video,public speaking,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,video,public speaking,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,video,public speaking,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,video,public speaking,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,video,public speaking,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,video,public speaking,45
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,video,public speaking,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,video,public speaking,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,video,public speaking,45
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,video,Food,0
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,video,Food,5
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,video,Food,70
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,video,Food,5
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,video,Food,15
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,video,Food,45
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,video,Food,12
9b3a6d30-48e8-476c-82be-9031524bd04d,want,video,Food,70
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,video,Food,70
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,video,Food,15
9b3a6d30-48e8-476c-82be-9031524bd04d,like,video,Food,50
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,video,Food,0
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,video,Food,10
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,video,Food,30
9b3a6d30-48e8-476c-82be-9031524bd04d,adore,video,Food,72
9b3a6d30-48e8-476c-82be-9031524bd04d,like,video,Food,50
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,video,Food,10
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,video,Food,15
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,video,Food,20
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,video,Food,20
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,video,Food,30
9b3a6d30-48e8-476c-82be-9031524bd04d,like,video,Food,50
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,video,Food,75
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,video,Food,12
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,video,Food,45
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,video,Food,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,video,tennis,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,video,tennis,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,video,tennis,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,video,tennis,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,video,tennis,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,video,tennis,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,video,tennis,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,video,tennis,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,video,tennis,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,video,tennis,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,video,tennis,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,video,tennis,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,video,tennis,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,video,tennis,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,video,tennis,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,video,tennis,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,video,tennis,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,video,tennis,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,video,tennis,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,video,tennis,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,video,tennis,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,video,tennis,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,video,tennis,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,video,tennis,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,video,tennis,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,video,tennis,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,video,tennis,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,video,tennis,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,video,tennis,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,video,tennis,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,video,tennis,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,video,tennis,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,video,tennis,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,video,tennis,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,video,tennis,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,video,tennis,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,video,tennis,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,video,tennis,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,video,tennis,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,video,tennis,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,video,tennis,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,video,tennis,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,video,tennis,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,video,tennis,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,video,tennis,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,GIF,Soccer,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,GIF,Soccer,45
baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,GIF,Soccer,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,GIF,Soccer,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,GIF,Soccer,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,GIF,Soccer,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,GIF,Soccer,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,GIF,Soccer,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,GIF,Soccer,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,GIF,Soccer,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,GIF,Soccer,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,GIF,Soccer,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,GIF,Soccer,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,GIF,Soccer,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,GIF,Soccer,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,GIF,Soccer,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,GIF,Soccer,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,GIF,Soccer,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,GIF,Soccer,75
baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,GIF,Soccer,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,GIF,Soccer,30
baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,GIF,Soccer,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,GIF,Soccer,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,GIF,Soccer,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,GIF,Soccer,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,want,GIF,Soccer,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,GIF,Soccer,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,GIF,Soccer,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,GIF,Soccer,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,GIF,Soccer,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,GIF,Soccer,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,GIF,Soccer,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,GIF,Soccer,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,GIF,Soccer,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,GIF,Soccer,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,GIF,Soccer,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,GIF,Soccer,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,GIF,Soccer,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,GIF,Soccer,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,GIF,Soccer,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,GIF,Soccer,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,GIF,Soccer,15
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,GIF,Soccer,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,GIF,Soccer,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,GIF,Soccer,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,GIF,Soccer,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,GIF,Soccer,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,GIF,Soccer,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,GIF,Soccer,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,GIF,Soccer,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,love,GIF,Soccer,65
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,GIF,Soccer,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,GIF,Soccer,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,GIF,Soccer,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,GIF,Soccer,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,GIF,Soccer,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,GIF,Soccer,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,cherish,GIF,Soccer,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,cherish,GIF,Soccer,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,GIF,Soccer,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,GIF,Soccer,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,heart,GIF,Soccer,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,video,education,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,video,education,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,cherish,video,education,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,adore,video,education,72
388bd9db-9d10-4f47-87c4-6db46e83bc95,want,video,education,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,video,education,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,video,education,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,want,video,education,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,super love,video,education,75
388bd9db-9d10-4f47-87c4-6db46e83bc95,scared,video,education,15
388bd9db-9d10-4f47-87c4-6db46e83bc95,cherish,video,education,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,disgust,video,education,0
388bd9db-9d10-4f47-87c4-6db46e83bc95,love,video,education,65
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,video,education,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,video,education,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,heart,video,education,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,indifferent,video,education,20
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,video,education,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,video,education,30
78d0075f-895c-4a15-a35c-a921e2bb2cea,want,photo,Studying,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,super love,photo,Studying,75
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,photo,Studying,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,photo,Studying,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,photo,Studying,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,photo,Studying,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,dislike,photo,Studying,10
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,photo,Studying,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,photo,Studying,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,photo,Studying,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,photo,Studying,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,photo,Studying,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,photo,Studying,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,photo,Studying,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,photo,Studying,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,photo,Studying,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,photo,Studying,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,photo,Studying,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,photo,Studying,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,photo,Studying,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,photo,Studying,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,photo,Studying,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,photo,Studying,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,photo,Studying,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,photo,Studying,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,photo,Studying,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,photo,Studying,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,photo,Studying,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,photo,Studying,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,photo,Studying,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,photo,Studying,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,photo,Studying,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,photo,Studying,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,photo,Studying,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,photo,Studying,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,photo,Studying,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,photo,Studying,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,photo,Studying,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,photo,Studying,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,photo,Studying,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,photo,Studying,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,photo,Studying,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,photo,Travel,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,photo,Travel,12
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,photo,Travel,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,like,photo,Travel,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,photo,Travel,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,photo,Travel,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,photo,Travel,20
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,photo,Travel,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,photo,Travel,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,photo,Travel,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,photo,Travel,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,photo,Travel,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,photo,Travel,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,photo,Travel,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,photo,Travel,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,photo,Travel,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,photo,Travel,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,photo,Travel,45
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,photo,Travel,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,photo,Travel,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,photo,Travel,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,GIF,Food,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,GIF,Food,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,indifferent,GIF,Food,20
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,GIF,Food,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,GIF,Food,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,GIF,Food,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,GIF,Food,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,GIF,Food,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,GIF,Food,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,GIF,Food,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,GIF,Food,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,GIF,Food,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,GIF,Food,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,GIF,Food,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,GIF,Food,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,intrigued,GIF,Food,45
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,GIF,Food,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,GIF,Food,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,GIF,Food,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,GIF,Food,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,GIF,Food,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,GIF,Food,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,GIF,Food,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,GIF,Food,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,GIF,Food,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,GIF,Food,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,GIF,Food,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,GIF,Food,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,GIF,Food,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,GIF,Food,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,GIF,Food,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,GIF,Food,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,GIF,Food,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,GIF,Food,35
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,audio,dogs,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,audio,dogs,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,audio,dogs,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,audio,dogs,50
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,audio,dogs,15
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,audio,dogs,75
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,audio,dogs,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,audio,dogs,0
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,audio,dogs,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,audio,dogs,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,audio,dogs,72
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,audio,dogs,20
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,audio,dogs,30
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,audio,dogs,12
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,GIF,science,30
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,GIF,science,12
34a3747a-0b77-42f6-ae19-87c38b94b674,love,GIF,science,65
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,GIF,science,70
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,GIF,science,72
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,GIF,science,30
34a3747a-0b77-42f6-ae19-87c38b94b674,love,GIF,science,65
34a3747a-0b77-42f6-ae19-87c38b94b674,love,GIF,science,65
34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,GIF,science,45
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,GIF,science,72
34a3747a-0b77-42f6-ae19-87c38b94b674,like,GIF,science,50
34a3747a-0b77-42f6-ae19-87c38b94b674,love,GIF,science,65
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,GIF,science,72
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,GIF,science,30
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,GIF,science,70
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,GIF,science,20
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,GIF,science,20
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,GIF,science,20
34a3747a-0b77-42f6-ae19-87c38b94b674,scared,GIF,science,15
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,GIF,science,60
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,GIF,science,5
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,GIF,science,30
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,GIF,science,35
34a3747a-0b77-42f6-ae19-87c38b94b674,like,GIF,science,50
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,GIF,science,60
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,GIF,science,35
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,GIF,science,35
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,GIF,science,60
34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,GIF,science,0
34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,GIF,science,0
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,GIF,science,35
